Year,Month,Day,Hour,Minute,Zone Mean Air Temp L2XBR,Zone Mean Air Temp L2XBR_norm,Zone Mean Air Temp L1XBR,Zone Mean Air Temp L1XBR_norm,Zone Humidity L2XBR,Zone Humidity L1XBR,Cooling L1XBR,Total L1BR,Cooling L2XBR,Total L2BR
2004,3,18,13,30,29.76918927,0.857,27.50982058,0.892,0.016983904,0.02006119,200.9073009,200.9073009,400.6606403,400.6606403
2004,3,18,14,30,30.06781277,0.866,27.66230967,0.897,0.016756993,0.020942532,207.8227029,207.8227029,431.4645578,431.4645578
2004,3,18,15,30,30.20124178,0.87,27.77350856,0.901,0.016408058,0.021845958,210.5056129,210.5056129,443.7466354,443.7466354
2004,3,18,16,30,30.24502062,0.871,27.82288111,0.902,0.016444355,0.022766641,207.788092,207.788092,436.1427706,436.1427706
2004,3,18,17,30,30.08091932,0.866,27.83805761,0.903,0.016823426,0.023696263,202.185027,202.185027,415.3651429,415.3651429
2004,3,18,18,30,29.79961851,0.858,27.78823775,0.901,0.016991151,0.022760074,191.2407813,191.2407813,382.2256472,382.2256472
2004,3,18,19,30,30.0634237,0.866,28.11157635,0.912,0.017161865,0.018787565,250.994518,250.994518,424.9938266,424.9938266
2004,3,18,20,30,29.87813702,0.861,28.01588688,0.909,0.017518136,0.017533354,249.6144842,249.6144842,408.3375988,408.3375988
2004,3,18,21,30,29.15140689,0.84,27.27541911,0.885,0.017482413,0.017419719,242.514815,242.514815,392.8938142,392.8938142
2004,3,18,22,30,28.70260696,0.827,26.80524691,0.869,0.017313077,0.017193711,300.3960869,300.3960869,471.8409572,471.8409572
2004,3,18,23,30,28.55996655,0.823,26.74559818,0.867,0.017502734,0.017390669,339.6126808,339.6126808,500.0602378,500.0602378
2004,3,18,24,30,28.42826401,0.819,26.6692037,0.865,0.017614909,0.017510782,337.3631309,337.3631309,484.7034037,484.7034037
2004,3,19,1,30,27.82502081,0.801,26.11397377,0.847,0.017542813,0.017441829,210.1472834,210.1472834,354.5085827,354.5085827
2004,3,19,2,30,27.53084967,0.793,25.8894004,0.84,0.017589671,0.017494872,191.8659759,191.8659759,333.2473274,333.2473274
2004,3,19,3,30,27.2105177,0.784,25.61841543,0.831,0.017408774,0.017319841,161.0973502,161.0973502,303.4045043,303.4045043
2004,3,19,4,30,27.06465246,0.779,25.5423014,0.828,0.017031153,0.01694647,150.3929889,150.3929889,285.9972056,285.9972056
2004,3,19,5,30,26.89709267,0.775,25.43377755,0.825,0.016971056,0.016889561,128.2600407,128.2600407,259.38484,259.38484
2004,3,19,6,30,27.03755008,0.779,25.59440451,0.83,0.016792744,0.016714558,227.8806106,227.8806106,352.7005675,352.7005675
2004,3,19,7,30,26.97042491,0.777,25.5261966,0.828,0.016548508,0.016470627,213.1013881,213.1013881,337.9912163,337.9912163
2004,3,19,8,30,26.93045,0.776,25.52774071,0.828,0.016637599,0.016559462,145.2879202,145.2879202,273.5505656,273.5505656
2004,3,19,9,30,28.118294,0.81,26.63066569,0.864,0.017186936,0.017066767,231.9145542,231.9145542,351.8021428,351.8021428
2004,3,19,10,30,29.0150998,0.836,27.24003656,0.883,0.017393498,0.017406649,235.2961694,235.2961694,363.1830172,363.1830172
2004,3,19,11,30,29.67918741,0.855,27.56979815,0.894,0.017021084,0.018159762,225.5539153,225.5539153,366.7543379,366.7543379
2004,3,19,12,30,29.96598477,0.863,27.67918194,0.898,0.01650229,0.019102656,208.8163008,208.8163008,369.1361019,369.1361019
2004,3,19,13,30,30.30802533,0.873,27.82616726,0.902,0.016260205,0.020013493,207.8116107,207.8116107,397.0690016,397.0690016
2004,3,19,14,30,30.66797884,0.883,28.00530888,0.908,0.016057839,0.020938527,218.9556351,218.9556351,428.9686497,428.9686497
2004,3,19,15,30,30.69916788,0.884,28.13326296,0.912,0.015671172,0.021891109,224.7124763,224.7124763,445.9922914,445.9922914
2004,3,19,16,30,30.60615619,0.881,28.19218595,0.914,0.015544925,0.022864272,222.6982537,222.6982537,444.6365857,444.6365857
2004,3,19,17,30,30.481931,0.878,28.19537857,0.914,0.015793646,0.023847763,215.4055268,215.4055268,425.4359361,425.4359361
2004,3,19,18,30,30.15670081,0.869,28.05939602,0.91,0.016174552,0.018981915,204.1995267,204.1995267,392.9758178,392.9758178
2004,3,19,19,30,30.20498401,0.87,28.18118445,0.914,0.016759088,0.01643446,263.7260561,263.7260561,435.9636289,435.9636289
2004,3,19,20,30,30.03533737,0.865,28.08648377,0.911,0.01753287,0.017435557,261.6683626,261.6683626,418.2604099,418.2604099
2004,3,19,21,30,29.28659382,0.843,27.29286245,0.885,0.017271403,0.017166598,281.3674307,281.3674307,444.7877659,444.7877659
2004,3,19,22,30,28.75628116,0.828,26.75780074,0.868,0.016484804,0.016376483,323.6706424,323.6706424,489.4819787,489.4819787
2004,3,19,23,30,28.59848327,0.824,26.69442385,0.866,0.016225386,0.016112742,323.4627389,323.4627389,469.7215465,469.7215465
2004,3,19,24,30,28.38528715,0.818,26.54168524,0.861,0.016208508,0.016100069,300.4079077,300.4079077,439.2715945,439.2715945
2004,3,20,1,30,27.7090566,0.798,25.92529791,0.841,0.01623258,0.016128418,173.1373355,173.1373355,309.61951,309.61951
2004,3,20,2,30,27.41305787,0.79,25.73762316,0.835,0.016230014,0.016134107,157.2366103,157.2366103,289.2482971,289.2482971
2004,3,20,3,30,27.19119001,0.783,25.59507973,0.83,0.016286509,0.016196774,140.0000778,140.0000778,267.8860614,267.8860614
2004,3,20,4,30,26.73230072,0.77,25.19166651,0.817,0.015658453,0.015575222,83.9679208,83.9679208,213.0761215,213.0761215
2004,3,20,5,30,26.36892172,0.759,24.9128886,0.808,0.014704391,0.014627124,49.42368839,49.42368839,171.085115,171.085115
2004,3,20,6,30,26.5452467,0.765,25.13243953,0.815,0.01448119,0.014407436,148.77108,148.77108,259.3349901,259.3349901
2004,3,20,7,30,26.51557894,0.764,25.11456685,0.814,0.01441268,0.014339535,146.2770317,146.2770317,256.6099591,256.6099591
2004,3,20,8,30,27.6121636,0.795,25.96907995,0.842,0.014390282,0.014324564,0,0,0,0
2004,3,20,9,30,28.31390075,0.815,26.50326683,0.859,0.014563172,0.014447494,0,0,0,0
2004,3,20,10,30,28.89702047,0.832,26.82612621,0.87,0.01493556,0.01448477,0,0,0,0
2004,3,20,11,30,29.36123922,0.846,26.96713991,0.875,0.01503999,0.014479507,0,0,0,0
2004,3,20,12,30,29.89241467,0.861,27.12952621,0.88,0.015081892,0.014479408,0,0,0,0
2004,3,20,13,30,30.43210527,0.876,27.31020669,0.886,0.015021488,0.014479739,0,0,0,0
2004,3,20,14,30,30.89168019,0.89,27.50500332,0.892,0.01488132,0.014479756,0,0,0,0
2004,3,20,15,30,31.23795267,0.9,27.66694857,0.897,0.014615853,0.014479746,0,0,0,0
2004,3,20,16,30,31.4237692,0.905,27.7511489,0.9,0.014261208,0.014479745,0,0,0,0
2004,3,20,17,30,31.43980395,0.905,27.76480935,0.9,0.013965048,0.014479745,0,0,0,0
2004,3,20,18,30,31.15987897,0.897,28.10221538,0.911,0.013825064,0.014908824,339.6869956,339.6869956,677.5191093,677.5191093
2004,3,20,19,30,31.23739462,0.9,28.60610836,0.928,0.014194641,0.015429577,357.1247041,357.1247041,670.1652315,670.1652315
2004,3,20,20,30,30.83985896,0.888,28.62494527,0.928,0.014980457,0.015292229,304.591982,304.591982,540.9481635,540.9481635
2004,3,20,21,30,29.79916,0.858,27.68356622,0.898,0.015246354,0.015194675,285.7067303,285.7067303,507.8054636,507.8054636
2004,3,20,22,30,29.20224143,0.841,27.04288631,0.877,0.015507719,0.015360894,322.7926288,322.7926288,550.3938499,550.3938499
2004,3,20,23,30,28.89296791,0.832,26.82698584,0.87,0.016029806,0.015904036,339.5336026,339.5336026,545.5551178,545.5551178
2004,3,20,24,30,28.61315144,0.824,26.610018,0.863,0.016095229,0.015978909,328.1493111,328.1493111,515.0051287,515.0051287
2004,3,21,1,30,27.96866743,0.806,26.04532647,0.845,0.015946823,0.015834954,206.0544968,206.0544968,382.9155537,382.9155537
2004,3,21,2,30,27.63129879,0.796,25.81983617,0.837,0.015780008,0.015676933,183.4299621,183.4299621,349.9887421,349.9887421
2004,3,21,3,30,27.25059339,0.785,25.51881178,0.828,0.015620779,0.015524771,146.5881237,146.5881237,306.4317008,306.4317008
2004,3,21,4,30,26.78233058,0.771,25.12896291,0.815,0.015046184,0.014957548,97.25760734,97.25760734,253.2258908,253.2258908
2004,3,21,5,30,26.4398253,0.761,24.88150712,0.807,0.014460718,0.014378229,64.31533226,64.31533226,211.1110851,211.1110851
2004,3,21,6,30,26.52176632,0.764,25.01108364,0.811,0.014264865,0.014186736,150.5877529,150.5877529,284.9687854,284.9687854
2004,3,21,7,30,26.48442872,0.763,24.99802794,0.811,0.014080237,0.014003807,144.5377613,144.5377613,275.3922289,275.3922289
2004,3,21,8,30,27.70701078,0.798,25.97469486,0.842,0.014093851,0.014025126,0,0,0,0
2004,3,21,9,30,28.36262292,0.817,26.47359298,0.859,0.014017983,0.013959816,0,0,0,0
2004,3,21,10,30,28.93634842,0.833,26.8224238,0.87,0.013606726,0.01363448,0,0,0,0
2004,3,21,11,30,29.48757319,0.849,27.00676215,0.876,0.013050454,0.01357506,0,0,0,0
2004,3,21,12,30,30.05679696,0.866,27.16727484,0.881,0.012487275,0.013577114,0,0,0,0
2004,3,21,13,30,30.60462766,0.881,27.33534536,0.886,0.012225683,0.013576912,0,0,0,0
2004,3,21,14,30,31.08792805,0.895,27.52799568,0.893,0.012221162,0.013576872,0,0,0,0
2004,3,21,15,30,31.44578459,0.906,27.69184667,0.898,0.012229623,0.013576877,0,0,0,0
2004,3,21,16,30,31.61906417,0.911,27.7780498,0.901,0.011972529,0.013576878,0,0,0,0
2004,3,21,17,30,31.60455362,0.91,27.78607045,0.901,0.011570768,0.013576878,0,0,0,0
2004,3,21,18,30,31.22179129,0.899,28.11922709,0.912,0.01135431,0.014034795,372.8805323,372.8805323,800.3901894,800.3901894
2004,3,21,19,30,31.18671609,0.898,28.6068655,0.928,0.012113634,0.014379213,372.219391,372.219391,667.004415,667.004415
2004,3,21,20,30,30.70936899,0.884,28.49055321,0.924,0.013373512,0.013387226,314.6535801,314.6535801,572.4909908,572.4909908
2004,3,21,21,30,29.92630258,0.862,27.74325712,0.9,0.013707366,0.013619406,298.2569986,298.2569986,529.9193987,529.9193987
2004,3,21,22,30,29.47665046,0.849,27.30261668,0.885,0.013838311,0.013690054,326.8608445,326.8608445,552.1665546,552.1665546
2004,3,21,23,30,29.1642056,0.84,27.07292972,0.878,0.014342275,0.014209918,330.5425834,330.5425834,534.2041552,534.2041552
2004,3,21,24,30,28.81221052,0.83,26.76392117,0.868,0.01505961,0.01493813,319.7080075,319.7080075,509.0271011,509.0271011
2004,3,22,1,30,28.13271626,0.81,26.1564878,0.848,0.015145475,0.015028942,211.7693694,211.7693694,391.1248204,391.1248204
2004,3,22,2,30,27.79058023,0.8,25.91768681,0.84,0.015132265,0.015025071,191.3182955,191.3182955,359.934463,359.934463
2004,3,22,3,30,27.48197981,0.791,25.69036409,0.833,0.015286226,0.015185718,166.3364963,166.3364963,328.2747288,328.2747288
2004,3,22,4,30,27.07843862,0.78,25.35704601,0.822,0.014986515,0.01489309,127.3638321,127.3638321,286.1879054,286.1879054
2004,3,22,5,30,26.72656183,0.77,25.08751946,0.814,0.01446027,0.014372805,92.64560045,92.64560045,243.7790882,243.7790882
2004,3,22,6,30,26.87364996,0.774,25.28356744,0.82,0.014366914,0.014283627,182.3543309,182.3543309,322.3072483,322.3072483
2004,3,22,7,30,26.98237958,0.777,25.4169987,0.824,0.014542035,0.014459113,194.1733404,194.1733404,329.6897949,329.6897949
2004,3,22,8,30,28.06313127,0.808,26.20447367,0.85,0.014634088,0.014559158,0,0,0,0
2004,3,22,9,30,28.77125324,0.829,26.71040805,0.866,0.014732965,0.014659112,0,0,0,0
2004,3,22,10,30,29.3676788,0.846,26.99585146,0.875,0.014802054,0.014687128,0,0,0,0
2004,3,22,11,30,29.88144326,0.861,27.15320815,0.881,0.014803568,0.014675153,0,0,0,0
2004,3,22,12,30,30.42488738,0.876,27.31690337,0.886,0.014801346,0.014673732,0,0,0,0
2004,3,22,13,30,30.92856386,0.891,27.48897452,0.891,0.014801205,0.014674069,0,0,0,0
2004,3,22,14,30,31.39200504,0.904,27.71172445,0.899,0.0144937,0.01467413,0,0,0,0
2004,3,22,15,30,31.76852245,0.915,27.9231618,0.906,0.013969659,0.014674122,0,0,0,0
2004,3,22,16,30,31.90067942,0.919,28.01320822,0.908,0.0135133,0.014674119,0,0,0,0
2004,3,22,17,30,31.82855504,0.917,28.00268437,0.908,0.012974131,0.014674119,0,0,0,0
2004,3,22,18,30,31.21841291,0.899,28.31557595,0.918,0.012913867,0.015147717,402.8391719,402.8391719,821.914883,821.914883
2004,3,22,19,30,31.09456919,0.896,28.71980244,0.931,0.013401677,0.015412203,399.5898211,399.5898211,689.8736897,689.8736897
2004,3,22,20,30,30.45768569,0.877,28.20500375,0.915,0.014164776,0.014525594,334.6660488,334.6660488,586.8200394,586.8200394
2004,3,22,21,30,29.94177553,0.862,27.66888515,0.897,0.014988383,0.014736997,313.9746412,313.9746412,545.9078936,545.9078936
2004,3,22,22,30,29.66003068,0.854,27.4610823,0.891,0.014970445,0.014842273,358.466577,358.466577,592.4416806,592.4416806
2004,3,22,23,30,29.38105405,0.846,27.24524803,0.884,0.014845342,0.014721856,374.8295072,374.8295072,584.4871186,584.4871186
2004,3,22,24,30,29.12102198,0.839,27.04285256,0.877,0.015113891,0.014986209,356.7555034,356.7555034,548.4688635,548.4688635
2004,3,23,1,30,28.55816042,0.822,26.5586781,0.861,0.015387896,0.01526626,257.5069219,257.5069219,437.4108976,437.4108976
2004,3,23,2,30,28.32764832,0.816,26.42926537,0.857,0.015751278,0.015638295,248.711826,248.711826,417.2490661,417.2490661
2004,3,23,3,30,27.91477454,0.804,26.06333233,0.845,0.015953616,0.015847443,213.2154437,213.2154437,377.2902306,377.2902306
2004,3,23,4,30,27.55456347,0.794,25.77488841,0.836,0.015776995,0.015677077,183.4773529,183.4773529,342.7228617,342.7228617
2004,3,23,5,30,27.32980443,0.787,25.63244825,0.831,0.015634943,0.015540355,162.1310572,162.1310572,314.0197043,314.0197043
2004,3,23,6,30,27.47897582,0.791,25.82041641,0.837,0.015573477,0.015483134,251.3531735,251.3531735,394.5404632,394.5404632
2004,3,23,7,30,27.50958266,0.792,25.86560695,0.839,0.015596483,0.015506533,250.9350429,250.9350429,391.5268725,391.5268725
2004,3,23,8,30,28.53185694,0.822,26.56824395,0.862,0.015659533,0.015578232,0,0,0,0
2004,3,23,9,30,29.18761366,0.841,27.02054662,0.876,0.015716175,0.015643054,0,0,0,0
2004,3,23,10,30,29.78049282,0.858,27.28163509,0.885,0.015683306,0.015659562,0,0,0,0
2004,3,23,11,30,30.30957468,0.873,27.44561556,0.89,0.015656499,0.015652157,0,0,0,0
2004,3,23,12,30,30.85695923,0.889,27.61374639,0.895,0.015656478,0.015651305,0,0,0,0
2004,3,23,13,30,31.33503658,0.902,27.78688396,0.901,0.015657363,0.015651515,0,0,0,0
2004,3,23,14,30,31.74561175,0.914,27.97645308,0.907,0.015482837,0.015651552,0,0,0,0
2004,3,23,15,30,32.06539775,0.924,28.14509449,0.913,0.015047122,0.015651546,0,0,0,0
2004,3,23,16,30,32.19219629,0.927,28.22288918,0.915,0.014573185,0.015651545,0,0,0,0
2004,3,23,17,30,32.13236646,0.925,28.21540053,0.915,0.013925299,0.015651545,0,0,0,0
2004,3,23,18,30,31.60288357,0.91,28.53548476,0.925,0.013243994,0.016141555,430.8248309,430.8248309,861.6990839,861.6990839
2004,3,23,19,30,31.43264588,0.905,28.96091442,0.939,0.013520413,0.016268905,425.188016,425.188016,713.3680042,713.3680042
2004,3,23,20,30,31.13263832,0.897,28.858239,0.936,0.014354129,0.014414103,351.8374322,351.8374322,618.6697794,618.6697794
2004,3,23,21,30,30.44148231,0.877,28.19241951,0.914,0.014774628,0.014692579,332.863377,332.863377,569.8799139,569.8799139
2004,3,23,22,30,30.02073166,0.865,27.76650621,0.9,0.015107323,0.014945684,342.079016,342.079016,562.1797228,562.1797228
2004,3,23,23,30,29.83856244,0.859,27.68068231,0.898,0.015561858,0.015419972,404.9024085,404.9024085,621.7040979,621.7040979
2004,3,23,24,30,29.65237978,0.854,27.55689085,0.894,0.01606473,0.015934392,411.6545995,411.6545995,605.7273626,605.7273626
2004,3,24,1,30,29.02278851,0.836,26.9875663,0.875,0.016318881,0.01619196,303.0853545,303.0853545,485.5418181,485.5418181
2004,3,24,2,30,28.72290624,0.827,26.77615601,0.868,0.01665907,0.016540326,289.2998938,289.2998938,460.9004428,460.9004428
2004,3,24,3,30,28.32379595,0.816,26.42077763,0.857,0.016608993,0.016498065,255.7378314,255.7378314,421.6371031,421.6371031
2004,3,24,4,30,28.13767762,0.81,26.31874068,0.853,0.016184453,0.016079066,242.5903184,242.5903184,396.8478519,396.8478519
2004,3,24,5,30,27.99594439,0.806,26.25642015,0.851,0.016148716,0.016047208,222.4513901,222.4513901,368.6330395,368.6330395
2004,3,24,6,30,28.19742532,0.812,26.49874616,0.859,0.016248053,0.016150172,314.3613648,314.3613648,454.2219828,454.2219828
2004,3,24,7,30,28.19979888,0.812,26.50901674,0.86,0.016293654,0.016196451,307.2109505,307.2109505,448.5806779,448.5806779
2004,3,24,8,30,29.03613621,0.836,26.99404314,0.875,0.01624903,0.016161955,0,0,0,0
2004,3,24,9,30,29.65901816,0.854,27.37770019,0.888,0.016113971,0.016064453,0,0,0,0
2004,3,24,10,30,30.13697696,0.868,27.58816111,0.895,0.015920634,0.016051852,0,0,0,0
2004,3,24,11,30,30.59676468,0.881,27.73023009,0.899,0.015624908,0.016055591,0,0,0,0
2004,3,24,12,30,31.06422896,0.895,27.87240958,0.904,0.015553862,0.016056162,0,0,0,0
2004,3,24,13,30,31.4663663,0.906,28.02014618,0.909,0.015176217,0.016056062,0,0,0,0
2004,3,24,14,30,31.84913864,0.917,28.19697424,0.914,0.014491724,0.016056039,0,0,0,0
2004,3,24,15,30,32.11437939,0.925,28.33999638,0.919,0.013942398,0.016056042,0,0,0,0
2004,3,24,16,30,32.19798365,0.927,28.38870097,0.921,0.013519495,0.016056043,0,0,0,0
2004,3,24,17,30,32.10625438,0.925,28.35646133,0.92,0.013324463,0.016056042,0,0,0,0
2004,3,24,18,30,30.98226768,0.892,28.44399675,0.922,0.014323418,0.015603278,414.1766291,414.1766291,842.2512643,842.2512643
2004,3,24,19,30,30.72979253,0.885,28.39980074,0.921,0.016081544,0.015939367,419.2571573,419.2571573,698.7092909,698.7092909
2004,3,24,20,30,30.26842642,0.872,27.93387237,0.906,0.016961755,0.016762509,337.4171592,337.4171592,581.569377,581.569377
2004,3,24,21,30,29.86377341,0.86,27.58677469,0.895,0.017139063,0.017014731,401.5427715,401.5427715,662.6202185,662.6202185
2004,3,24,22,30,29.64418992,0.854,27.46082035,0.891,0.017211193,0.017074663,448.5263466,448.5263466,676.5396709,676.5396709
2004,3,24,23,30,29.5084073,0.85,27.41157383,0.889,0.016962231,0.016832166,433.1576173,433.1576173,635.3750337,635.3750337
2004,3,24,24,30,29.36619214,0.846,27.33965491,0.887,0.016699383,0.016575389,412.7207771,412.7207771,601.1493862,601.1493862
2004,3,25,1,30,28.79962581,0.829,26.83581015,0.87,0.016529913,0.016410161,293.6192618,293.6192618,470.0420365,470.0420365
2004,3,25,2,30,28.51043163,0.821,26.62967441,0.864,0.016447075,0.016334492,272.4853704,272.4853704,437.9024025,437.9024025
2004,3,25,3,30,28.10587022,0.809,26.2753702,0.852,0.016201986,0.016096026,232.7188409,232.7188409,392.9109268,392.9109268
2004,3,25,4,30,27.86915287,0.803,26.1191188,0.847,0.016232534,0.016130834,212.7714995,212.7714995,364.2555014,364.2555014
2004,3,25,5,30,27.72857217,0.799,26.05650962,0.845,0.016584263,0.016487334,202.0750103,202.0750103,350.0065668,350.0065668
2004,3,25,6,30,27.98018096,0.806,26.34768395,0.854,0.016424458,0.016331998,305.4917337,305.4917337,443.7236708,443.7236708
2004,3,25,7,30,28.00057151,0.806,26.37081174,0.855,0.016355287,0.01626254,294.8744254,294.8744254,432.6125646,432.6125646
2004,3,25,8,30,27.88587561,0.803,26.27908136,0.852,0.016300634,0.016207986,222.2291072,222.2291072,366.2447557,366.2447557
2004,3,25,9,30,28.88457298,0.832,27.32209101,0.886,0.016377591,0.016376424,266.2884322,266.2884322,396.0324736,396.0324736
2004,3,25,10,30,29.77153857,0.857,27.95927601,0.907,0.016279553,0.016929527,253.4111528,253.4111528,382.6969821,382.6969821
2004,3,25,11,30,30.33864325,0.874,28.19357326,0.914,0.01573396,0.017887384,236.8190878,236.8190878,388.0588764,388.0588764
2004,3,25,12,30,30.78885732,0.887,28.3219347,0.918,0.015091756,0.018864919,233.1519633,233.1519633,413.2087276,413.2087276
2004,3,25,13,30,31.14019749,0.897,28.45288789,0.923,0.014802365,0.019861873,236.7677784,236.7677784,440.0721873,440.0721873
2004,3,25,14,30,31.19448636,0.898,28.57479857,0.927,0.014746226,0.020879739,243.012878,243.012878,458.6120708,458.6120708
2004,3,25,15,30,31.1240334,0.896,28.66070861,0.929,0.014594485,0.021917161,245.866739,245.866739,461.3287819,461.3287819
2004,3,25,16,30,30.51703471,0.879,28.25371914,0.916,0.014870694,0.01714677,242.0050721,242.0050721,448.3697259,448.3697259
2004,3,25,17,30,30.10838924,0.867,27.83486615,0.903,0.015433511,0.014944207,232.8668076,232.8668076,423.9028998,423.9028998
2004,3,25,18,30,29.91968507,0.862,27.76753974,0.9,0.015970478,0.015874078,221.0684841,221.0684841,393.2218744,393.2218744
2004,3,25,19,30,30.08705839,0.867,28.05293422,0.91,0.016474684,0.016369384,278.5567385,278.5567385,437.3482355,437.3482355
2004,3,25,20,30,30.04210317,0.865,28.08751678,0.911,0.01685387,0.016718474,275.5505633,275.5505633,422.137846,422.137846
2004,3,25,21,30,29.81197084,0.859,27.87968241,0.904,0.017227065,0.017102803,270.1289219,270.1289219,406.2656899,406.2656899
2004,3,25,22,30,29.64205832,0.854,27.75237333,0.9,0.017348019,0.017227608,265.1402761,265.1402761,393.0429396,393.0429396
2004,3,25,23,30,29.56085611,0.851,27.73459719,0.899,0.017422841,0.017305166,259.377134,259.377134,380.5611708,380.5611708
2004,3,25,24,30,29.47755387,0.849,27.69781928,0.898,0.017550552,0.017436517,253.1748394,253.1748394,368.9240389,368.9240389
2004,3,26,1,30,28.94261708,0.834,27.20269937,0.882,0.017412782,0.017302205,176.6245071,176.6245071,280.5159251,280.5159251
2004,3,26,2,30,28.69891017,0.827,27.02032092,0.876,0.017356271,0.017251435,217.3896995,217.3896995,341.3913951,341.3913951
2004,3,26,3,30,28.24853776,0.814,26.56776421,0.862,0.017103902,0.01700417,213.2467972,213.2467972,346.3529039,346.3529039
2004,3,26,4,30,28.03878686,0.808,26.41501239,0.857,0.016874946,0.016778145,202.7790345,202.7790345,328.2262649,328.2262649
2004,3,26,5,30,27.90232148,0.804,26.34009085,0.854,0.017078609,0.016985421,190.4755916,190.4755916,313.2453551,313.2453551
2004,3,26,6,30,28.14016848,0.81,26.60863657,0.863,0.017093159,0.017003338,299.9252871,299.9252871,418.7404875,418.7404875
2004,3,26,7,30,28.22951701,0.813,26.70889754,0.866,0.017045818,0.016955984,300.6958291,300.6958291,421.2955134,421.2955134
2004,3,26,8,30,28.1100782,0.81,26.59218652,0.862,0.016882706,0.016792876,223.3961433,223.3961433,351.9365683,351.9365683
2004,3,26,9,30,29.11644016,0.839,27.56000621,0.894,0.016856129,0.016928212,260.0741632,260.0741632,385.0087372,385.0087372
2004,3,26,10,30,29.97144779,0.863,28.07633111,0.91,0.016567341,0.017464308,257.7770894,257.7770894,384.4586554,384.4586554
2004,3,26,11,30,30.38692783,0.875,28.30289889,0.918,0.015886154,0.018439098,232.6594549,232.6594549,367.6950787,367.6950787
2004,3,26,12,30,30.75135605,0.886,28.42228457,0.922,0.015548395,0.019434968,225.1442826,225.1442826,385.6879223,385.6879223
2004,3,26,13,30,30.91992545,0.891,28.55530151,0.926,0.015821866,0.020447888,226.8675429,226.8675429,410.126939,410.126939
2004,3,26,14,30,30.99112509,0.893,28.69308638,0.93,0.016186665,0.021482153,235.390323,235.390323,433.4911302,433.4911302
2004,3,26,15,30,30.80340452,0.887,28.67151552,0.93,0.016247517,0.018114397,238.4834896,238.4834896,441.5108341,441.5108341
2004,3,26,16,30,30.51876954,0.879,28.34577008,0.919,0.015823572,0.01555531,233.1678874,233.1678874,429.7125424,429.7125424
2004,3,26,17,30,30.20438442,0.87,28.05360072,0.91,0.015603604,0.01548633,219.6514926,219.6514926,399.3259815,399.3259815
2004,3,26,18,30,29.81934653,0.859,27.74350297,0.9,0.016036476,0.015922305,207.1215224,207.1215224,366.1325221,366.1325221
2004,3,26,19,30,29.91586948,0.862,27.94906611,0.906,0.016539793,0.016407727,265.8078775,265.8078775,411.480338,411.480338
2004,3,26,20,30,29.84558361,0.86,27.95306965,0.906,0.016853234,0.016729829,262.5749701,262.5749701,397.3084724,397.3084724
2004,3,26,21,30,29.56763792,0.852,27.69619342,0.898,0.016869571,0.016750956,276.5414339,276.5414339,412.0667189,412.0667189
2004,3,26,22,30,29.35421396,0.845,27.51998393,0.892,0.016773842,0.01665835,349.8118332,349.8118332,497.2795596,497.2795596
2004,3,26,23,30,29.25371935,0.843,27.4801293,0.891,0.01690735,0.016794936,361.8992629,361.8992629,496.466893,496.466893
2004,3,26,24,30,29.15920513,0.84,27.43314982,0.89,0.01702068,0.016911824,354.8491651,354.8491651,483.7483401,483.7483401
2004,3,27,1,30,28.60037731,0.824,26.91533705,0.873,0.017010153,0.016904525,237.8945064,237.8945064,363.1529952,363.1529952
2004,3,27,2,30,28.37162958,0.817,26.75310538,0.868,0.017031954,0.016932314,226.8957995,226.8957995,348.7909719,348.7909719
2004,3,27,3,30,28.01060911,0.807,26.41547722,0.857,0.016969894,0.016875193,191.4242154,191.4242154,313.970364,313.970364
2004,3,27,4,30,27.75038419,0.799,26.21049934,0.85,0.016985224,0.016894,170.8369565,170.8369565,292.1894277,292.1894277
2004,3,27,5,30,27.59230979,0.795,26.11248522,0.847,0.017040707,0.016953698,158.4718851,158.4718851,278.5719423,278.5719423
2004,3,27,6,30,27.84017035,0.802,26.38465807,0.856,0.016928178,0.016844199,268.8006425,268.8006425,383.4856399,383.4856399
2004,3,27,7,30,27.87338509,0.803,26.40667616,0.856,0.016842566,0.016758224,263.5733415,263.5733415,381.4155424,381.4155424
2004,3,27,8,30,28.72257193,0.827,26.93664861,0.874,0.016741262,0.016665546,0,0,0,0
2004,3,27,9,30,29.31989284,0.844,27.3347476,0.886,0.016643228,0.016601896,0,0,0,0
2004,3,27,10,30,29.85322883,0.86,27.58455688,0.895,0.01646499,0.01658635,0,0,0,0
2004,3,27,11,30,30.27964148,0.872,27.73042751,0.899,0.016244224,0.016593476,0,0,0,0
2004,3,27,12,30,30.67867654,0.884,27.86239743,0.904,0.015916537,0.016594285,0,0,0,0
2004,3,27,13,30,31.08366136,0.895,28.00727846,0.908,0.015585908,0.016594082,0,0,0,0
2004,3,27,14,30,31.4509354,0.906,28.16522858,0.913,0.015311947,0.016594047,0,0,0,0
2004,3,27,15,30,31.68449228,0.913,28.27655174,0.917,0.015045238,0.016594053,0,0,0,0
2004,3,27,16,30,31.69720625,0.913,28.30064476,0.918,0.014673655,0.016478712,0,0,0,0
2004,3,27,17,30,31.56248812,0.909,28.23678646,0.916,0.014448651,0.015911719,0,0,0,0
